Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 879854226107424288, t = (nil)
NOT FOUND 284615355557086319, t = (nil)
NOT FOUND 8522665426260455650, t = (nil)
NOT FOUND 854752669185515810, t = (nil)
NOT FOUND 6353958454850179104, t = (nil)
NOT FOUND 2892232142812837437, t = (nil)
NOT FOUND 4811968299359589719, t = (nil)
NOT FOUND 2142747579757409381, t = (nil)
NOT FOUND 6869706664377259657, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 4248234559866660046, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 5285699451470561968, t = (nil)
NOT FOUND 2589603714680146084, t = (nil)
NOT FOUND 7898442779507898437, t = (nil)
NOT FOUND 151498491262795322, t = (nil)
NOT FOUND 432370151701706336, t = (nil)
NOT FOUND 1383302470966903566, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 1362051535492054845, t = (nil)
NOT FOUND 6748514221674560760, t = (nil)
NOT FOUND 139398346900387755, t = (nil)
NOT FOUND 6308090575186722365, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 6745379190183141280, t = (nil)
NOT FOUND 473857034365219316, t = (nil)
NOT FOUND 1873321442817523258, t = (nil)
NOT FOUND 769535718400366532, t = (nil)
NOT FOUND 7267131842112598595, t = (nil)
NOT FOUND 5041446441194647538, t = (nil)
NOT FOUND 3570359187607831184, t = (nil)
NOT FOUND 1560942012495012955, t = (nil)
NOT FOUND 5431842243934939986, t = (nil)
NOT FOUND 8346249855818804518, t = (nil)
NOT FOUND 560348358443807288, t = (nil)
NOT FOUND 8222303112741884071, t = (nil)
NOT FOUND 4200534625962737428, t = (nil)
NOT FOUND 2667276837364880023, t = (nil)
NOT FOUND 1398478539165728113, t = (nil)
NOT FOUND 2056706000999304193, t = (nil)
NOT FOUND 6169161480306014207, t = (nil)
NOT FOUND 1760749275550616282, t = (nil)
NOT FOUND 3225139021302237341, t = (nil)
NOT FOUND 6090069972593173914, t = (nil)
NOT FOUND 3576705828660424551, t = (nil)
NOT FOUND 6092693196880226855, t = (nil)
NOT FOUND 5251634244001785427, t = (nil)
NOT FOUND 9068772417072421574, t = (nil)
NOT FOUND 6573371677644976481, t = (nil)
NOT FOUND 6164144168360110062, t = (nil)
NOT FOUND 8218797296083134094, t = (nil)
NOT FOUND 7113341013578432227, t = (nil)
NOT FOUND 4315283148868708078, t = (nil)
NOT FOUND 1161110572190183989, t = (nil)
NOT FOUND 3511602292940634571, t = (nil)
NOT FOUND 8085994125883243767, t = (nil)
NOT FOUND 1963857349233835490, t = (nil)
NOT FOUND 6110478459799208750, t = (nil)
NOT FOUND 4084815406245349099, t = (nil)
NOT FOUND 8356450272679627870, t = (nil)
NOT FOUND 1039584354921560716, t = (nil)
NOT FOUND 8145180620886487386, t = (nil)
NOT FOUND 6477545357112231993, t = (nil)
NOT FOUND 1923873050596497613, t = (nil)
NOT FOUND 5255997000057946927, t = (nil)
NOT FOUND 3116316563548823851, t = (nil)
NOT FOUND 2443509712566563003, t = (nil)
NOT FOUND 3634466197598557485, t = (nil)
NOT FOUND 2872201581719046294, t = (nil)
NOT FOUND 5658987799337900126, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 8846168264176930018, t = (nil)
NOT FOUND 8690055862789716281, t = (nil)
NOT FOUND 8693140774696791008, t = (nil)
NOT FOUND 6603446293343143592, t = (nil)
NOT FOUND 4668983686632186526, t = (nil)
NOT FOUND 1624518709927584880, t = (nil)
NOT FOUND 7322615361729243203, t = (nil)
NOT FOUND 9205401169784756801, t = (nil)
NOT FOUND 4377662032209474012, t = (nil)
NOT FOUND 5251986853868286946, t = (nil)
NOT FOUND 1170511028742818268, t = (nil)
NOT FOUND 2456378555244168594, t = (nil)
NOT FOUND 6440367845676744159, t = (nil)
NOT FOUND 5348272181438130894, t = (nil)
NOT FOUND 1136236761369367582, t = (nil)
NOT FOUND 8093115973296342439, t = (nil)
NOT FOUND 4690913068877314805, t = (nil)
NOT FOUND 8488333291477379786, t = (nil)
NOT FOUND 6682853448191564944, t = (nil)
NOT FOUND 5657689311868041525, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 4762088548067437621, t = (nil)
NOT FOUND 4261629342496954414, t = (nil)
NOT FOUND 4427595935177399090, t = (nil)
NOT FOUND 2815221772041665370, t = (nil)
NOT FOUND 8447672660015137692, t = (nil)
NOT FOUND 7918872573411220472, t = (nil)
NOT FOUND 810444458221986420, t = (nil)
NOT FOUND 5001149607478340455, t = (nil)
NOT FOUND 9154362804868066794, t = (nil)
NOT FOUND 5811303820112682090, t = (nil)
NOT FOUND 5554370896196753784, t = (nil)
NOT FOUND 831923902982059834, t = (nil)
NOT FOUND 4277165477847363619, t = (nil)
NOT FOUND 4764157483603588585, t = (nil)
NOT FOUND 274108747051621408, t = (nil)
NOT FOUND 6071680328132816752, t = (nil)
NOT FOUND 8428346620365300627, t = (nil)
NOT FOUND 572599410786258972, t = (nil)
NOT FOUND 7684921012127735441, t = (nil)
NOT FOUND 6865963495006063550, t = (nil)
NOT FOUND 228077863199529576, t = (nil)
NOT FOUND 6659847244227989092, t = (nil)
NOT FOUND 4053576699727767295, t = (nil)
NOT FOUND 8778889201901630315, t = (nil)
NOT FOUND 1485108721404661677, t = (nil)
NOT FOUND 3204693275925108049, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 1114975192599491245, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 6735929202469183729, t = (nil)
NOT FOUND 5420687431307978819, t = (nil)
NOT FOUND 8049836819839270012, t = (nil)
NOT FOUND 7390898198840883191, t = (nil)
NOT FOUND 3723859950141166671, t = (nil)
NOT FOUND 6356771366643967538, t = (nil)
NOT FOUND 1375660782789963659, t = (nil)
NOT FOUND 4503261746837092261, t = (nil)
NOT FOUND 6090828327608672378, t = (nil)
NOT FOUND 7211433435658519298, t = (nil)
NOT FOUND 2056302382809294367, t = (nil)
NOT FOUND 3511602292940634571, t = (nil)
NOT FOUND 8559970137576688433, t = (nil)
NOT FOUND 3510015366326488378, t = (nil)
NOT FOUND 1524840263319102236, t = (nil)
NOT FOUND 4773214566431655979, t = (nil)
NOT FOUND 4065666846236402401, t = (nil)
NOT FOUND 3277328868414315287, t = (nil)
NOT FOUND 8303415257662115715, t = (nil)
NOT FOUND 2193536131392370127, t = (nil)
NOT FOUND 7479307889510979984, t = (nil)
NOT FOUND 2833903216575536142, t = (nil)
NOT FOUND 8521434415845334205, t = (nil)
NOT FOUND 8267169313479504457, t = (nil)
NOT FOUND 5642608127572810248, t = (nil)
NOT FOUND 3897473066435418166, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 6614249831441608969, t = (nil)
NOT FOUND 8392664263016721637, t = (nil)
NOT FOUND 5953223596681934399, t = (nil)
NOT FOUND 3391423387064018975, t = (nil)
NOT FOUND 9033549560382289250, t = (nil)
NOT FOUND 2203052240258087575, t = (nil)
NOT FOUND 2984389706112032130, t = (nil)
NOT FOUND 4237794103269674363, t = (nil)
NOT FOUND 6843142109021543983, t = (nil)
NOT FOUND 1291884405431149407, t = (nil)
NOT FOUND 3790348605218078834, t = (nil)
NOT FOUND 4096533716424357055, t = (nil)
NOT FOUND 7910295379284644085, t = (nil)
NOT FOUND 5986821634244587677, t = (nil)
NOT FOUND 4771521230177967722, t = (nil)
NOT FOUND 6326861466419024493, t = (nil)
NOT FOUND 4101489959342228815, t = (nil)
NOT FOUND 2701715685435482285, t = (nil)
NOT FOUND 2195666152098300018, t = (nil)
NOT FOUND 1287905089258446695, t = (nil)
NOT FOUND 7120625777205224718, t = (nil)
NOT FOUND 4305727461148187395, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 5493912358360129899, t = (nil)
NOT FOUND 260956758131505304, t = (nil)
NOT FOUND 5027610368466549715, t = (nil)
NOT FOUND 7302142654123189567, t = (nil)
NOT FOUND 675032270424941605, t = (nil)
NOT FOUND 2746418830080562550, t = (nil)
NOT FOUND 2894893710891758442, t = (nil)
NOT FOUND 3372322592842124259, t = (nil)
NOT FOUND 4924030404714703699, t = (nil)
NOT FOUND 5982667074001928829, t = (nil)
NOT FOUND 997510625773402664, t = (nil)
NOT FOUND 1672181361688405556, t = (nil)
NOT FOUND 320658175926802429, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 3178118945509914356, t = (nil)
NOT FOUND 3187486612144856276, t = (nil)
NOT FOUND 6707292519135377336, t = (nil)
NOT FOUND 5041072627433071687, t = (nil)
NOT FOUND 6270636237427149942, t = (nil)
NOT FOUND 3967622230336931215, t = (nil)
NOT FOUND 622902884968420136, t = (nil)
NOT FOUND 4219437808920804858, t = (nil)
NOT FOUND 6014587044669311706, t = (nil)
NOT FOUND 6275670560935477887, t = (nil)
NOT FOUND 7172209913460863400, t = (nil)
NOT FOUND 8544700314492703733, t = (nil)
NOT FOUND 4096533716424357055, t = (nil)
NOT FOUND 1107794868554447298, t = (nil)
NOT FOUND 7837690502459384393, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 7314051870650656593, t = (nil)
NOT FOUND 6440367845676744159, t = (nil)
NOT FOUND 5560991703551209587, t = (nil)
NOT FOUND 3493361559181910847, t = (nil)
NOT FOUND 1181709222407007251, t = (nil)
NOT FOUND 9187892149697083474, t = (nil)
NOT FOUND 3716139275020565688, t = (nil)
NOT FOUND 7549928861788067499, t = (nil)
NOT FOUND 7293641658716111061, t = (nil)
NOT FOUND 3717271043587690279, t = (nil)
NOT FOUND 6780496189928171936, t = (nil)
NOT FOUND 4825650684638208927, t = (nil)
NOT FOUND 4703831399909341040, t = (nil)
NOT FOUND 2532600451880536070, t = (nil)
NOT FOUND 8594648491145602677, t = (nil)
NOT FOUND 5583260551505872058, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 3783238702336939805, t = (nil)
NOT FOUND 7512349047610832912, t = (nil)
NOT FOUND 3303292741570613788, t = (nil)
NOT FOUND 2693661022765903079, t = (nil)
NOT FOUND 3101891018870983960, t = (nil)
NOT FOUND 125645005710439858, t = (nil)
NOT FOUND 4261694049609569417, t = (nil)
NOT FOUND 1391684014445919380, t = (nil)
NOT FOUND 1798050282809902127, t = (nil)
NOT FOUND 3497351788151977701, t = (nil)
NOT FOUND 4382454579882494457, t = (nil)
NOT FOUND 8824455308705867415, t = (nil)
NOT FOUND 2133899771921180105, t = (nil)
NOT FOUND 2170334037085086989, t = (nil)
NOT FOUND 3915834267041118095, t = (nil)
NOT FOUND 8586815502390670731, t = (nil)
NOT FOUND 7480874145039776643, t = (nil)
NOT FOUND 3690946783966827966, t = (nil)
NOT FOUND 4965580812387557736, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 5803372534405769212, t = (nil)
NOT FOUND 249300647977873255, t = (nil)
NOT FOUND 4570109707981448211, t = (nil)
NOT FOUND 8717439285504565177, t = (nil)
NOT FOUND 7401827011752426964, t = (nil)
NOT FOUND 8544700314492703733, t = (nil)
NOT FOUND 3961581778696558766, t = (nil)
NOT FOUND 2793053138267091025, t = (nil)
NOT FOUND 1993910731001676302, t = (nil)
NOT FOUND 7798921363878022160, t = (nil)
NOT FOUND 4947269088889683136, t = (nil)
NOT FOUND 7442421421069329051, t = (nil)
NOT FOUND 8739455468323679441, t = (nil)
NOT FOUND 1433748535761589734, t = (nil)
NOT FOUND 8085994125883243767, t = (nil)
NOT FOUND 7654208935393933474, t = (nil)
NOT FOUND 4472358856279105890, t = (nil)
NOT FOUND 7158896446467272073, t = (nil)
NOT FOUND 8062229232658194315, t = (nil)
NOT FOUND 3655700983704757675, t = (nil)
NOT FOUND 4772427157105483833, t = (nil)
NOT FOUND 8860446797982458944, t = (nil)
NOT FOUND 2215043821729683048, t = (nil)
NOT FOUND 4441223205554636319, t = (nil)
NOT FOUND 6312778382459858779, t = (nil)
NOT FOUND 137321580119870545, t = (nil)
NOT FOUND 4505434923341640943, t = (nil)
NOT FOUND 7697702895259832010, t = (nil)
NOT FOUND 6729519402665337684, t = (nil)
NOT FOUND 2456378903467385564, t = (nil)
NOT FOUND 3427694638566052517, t = (nil)
NOT FOUND 64245262315535590, t = (nil)
NOT FOUND 827365324463480594, t = (nil)
NOT FOUND 5413602988388572592, t = (nil)
NOT FOUND 4740916430083284528, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 6279450757637956448, t = (nil)
NOT FOUND 7264485241507968188, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 1161110572190183989, t = (nil)
NOT FOUND 865968863721084373, t = (nil)
NOT FOUND 8247694732248289059, t = (nil)
NOT FOUND 5447240506974364447, t = (nil)
NOT FOUND 8544700314492703733, t = (nil)
NOT FOUND 345107174658209013, t = (nil)
NOT FOUND 3511602292940634571, t = (nil)
NOT FOUND 5319767646622763914, t = (nil)
NOT FOUND 2257454131412349769, t = (nil)
NOT FOUND 8652040170747412, t = (nil)
NOT FOUND 259425088451451664, t = (nil)
NOT FOUND 7361065230816385287, t = (nil)
NOT FOUND 2751360711379730602, t = (nil)
NOT FOUND 3511602292940634571, t = (nil)
NOT FOUND 7666204711339787524, t = (nil)
NOT FOUND 9033549560382289250, t = (nil)
NOT FOUND 8716020163202032660, t = (nil)
NOT FOUND 307326754574763131, t = (nil)
NOT FOUND 1164190837588610439, t = (nil)
NOT FOUND 4203125648751756817, t = (nil)
NOT FOUND 4944708629331216788, t = (nil)
NOT FOUND 6799785721865634996, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 7994085880760182353, t = (nil)
NOT FOUND 2931959958718850271, t = (nil)
NOT FOUND 7511503341215005876, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 1681196744472114092, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 4377832796901068208, t = (nil)
NOT FOUND 971649565472689179, t = (nil)
NOT FOUND 6901773773114961736, t = (nil)
NOT FOUND 1626726534929032671, t = (nil)
NOT FOUND 1235384086980983343, t = (nil)
NOT FOUND 1757914014078349833, t = (nil)
NOT FOUND 2060565903375425162, t = (nil)
NOT FOUND 7167658517943677415, t = (nil)
NOT FOUND 8593440816298622844, t = (nil)
NOT FOUND 7246844713564715057, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 6468599817363165571, t = (nil)
NOT FOUND 8267169313479504457, t = (nil)
NOT FOUND 6243506036154697486, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 5382091717145711267, t = (nil)
NOT FOUND 885527543551258804, t = (nil)
NOT FOUND 8526424542178576228, t = (nil)
NOT FOUND 7756192689237722554, t = (nil)
NOT FOUND 6942020159418400978, t = (nil)
NOT FOUND 1440837442759251386, t = (nil)
NOT FOUND 8131835099772308010, t = (nil)
NOT FOUND 7229994359582366233, t = (nil)
NOT FOUND 5259572619758666336, t = (nil)
NOT FOUND 5028996553763638980, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 1444076525578276138, t = (nil)
NOT FOUND 440242754865068735, t = (nil)
NOT FOUND 4315283148868708078, t = (nil)
NOT FOUND 4043208359025290196, t = (nil)
NOT FOUND 8438313827881097319, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 7352117151459301787, t = (nil)
NOT FOUND 8108434512960228371, t = (nil)
NOT FOUND 6930311853872850270, t = (nil)
NOT FOUND 3736793307219896825, t = (nil)
NOT FOUND 3571394798146158146, t = (nil)
NOT FOUND 4743532834469235516, t = (nil)
NOT FOUND 3570359187607831184, t = (nil)
NOT FOUND 8267107313955577185, t = (nil)
NOT FOUND 1371038004100404049, t = (nil)
NOT FOUND 7532151420089023885, t = (nil)
NOT FOUND 485806490426584991, t = (nil)
NOT FOUND 577488350572227364, t = (nil)
NOT FOUND 5378047913494821671, t = (nil)
NOT FOUND 7307902092935339428, t = (nil)
NOT FOUND 7498404828343619261, t = (nil)
NOT FOUND 6522986251462438497, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 2581018100342626285, t = (nil)
NOT FOUND 470365466788780951, t = (nil)
NOT FOUND 2985210299042629620, t = (nil)
NOT FOUND 4735442464222344820, t = (nil)
NOT FOUND 5328023125057591873, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 8391470226793967721, t = (nil)
NOT FOUND 6743070205304252163, t = (nil)
NOT FOUND 373443370712218026, t = (nil)
NOT FOUND 772201298316286378, t = (nil)
NOT FOUND 6124350832734699233, t = (nil)
NOT FOUND 3884729709691237965, t = (nil)
NOT FOUND 847836471790619073, t = (nil)
NOT FOUND 2139661998957493161, t = (nil)
NOT FOUND 9050813532346119334, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 5876576650410896730, t = (nil)
NOT FOUND 4066038977238092831, t = (nil)
NOT FOUND 6397306884032075598, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 4855938298642179736, t = (nil)
NOT FOUND 7278005471567130535, t = (nil)
NOT FOUND 305426526543584528, t = (nil)
NOT FOUND 1170160866210206723, t = (nil)
NOT FOUND 2059905005865923368, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 9168109720262406549, t = (nil)
NOT FOUND 131813945167439314, t = (nil)
NOT FOUND 5050806709319313592, t = (nil)
NOT FOUND 5609749951882092968, t = (nil)
NOT FOUND 1317248571908741960, t = (nil)
NOT FOUND 7330340012408184196, t = (nil)
NOT FOUND 2707927537379386595, t = (nil)
NOT FOUND 5920051058010295442, t = (nil)
NOT FOUND 169850758611461293, t = (nil)
NOT FOUND 7876438751498542100, t = (nil)
NOT FOUND 627299002000088156, t = (nil)
NOT FOUND 8440070529459121102, t = (nil)
NOT FOUND 6592237261035060624, t = (nil)
NOT FOUND 512085669271974556, t = (nil)
NOT FOUND 6346133852690262325, t = (nil)
NOT FOUND 6814528142843493405, t = (nil)
NOT FOUND 9150450799450661510, t = (nil)
NOT FOUND 6398170991468020506, t = (nil)
NOT FOUND 4800669226415041337, t = (nil)
NOT FOUND 4797324117362291376, t = (nil)
NOT FOUND 6491715176055595824, t = (nil)
NOT FOUND 9033549560382289250, t = (nil)
NOT FOUND 7664533397815542979, t = (nil)
NOT FOUND 2206513906292936859, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 500118950202190117, t = (nil)
NOT FOUND 7375304654948088708, t = (nil)
NOT FOUND 2280843453879640066, t = (nil)
NOT FOUND 4002254015314398371, t = (nil)
NOT FOUND 7922875091890812078, t = (nil)
NOT FOUND 7788718476006023016, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 392811526970004157, t = (nil)
NOT FOUND 8781460052409089527, t = (nil)
NOT FOUND 4606962151231486355, t = (nil)
NOT FOUND 841667932502357909, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 438373790340792270, t = (nil)
NOT FOUND 6082008371500656846, t = (nil)
NOT FOUND 4689423649950627953, t = (nil)
NOT FOUND 1662050554235642572, t = (nil)
NOT FOUND 6539587673150517039, t = (nil)
NOT FOUND 4062020216314388312, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 7676918118642563927, t = (nil)
NOT FOUND 8830953051089039839, t = (nil)
NOT FOUND 7745233869329530982, t = (nil)
NOT FOUND 8271776931055837347, t = (nil)
NOT FOUND 8217408641247163832, t = (nil)
NOT FOUND 5190305735937718648, t = (nil)
NOT FOUND 1985893891916522058, t = (nil)
NOT FOUND 3109433131298274709, t = (nil)
NOT FOUND 3211947317738922975, t = (nil)
NOT FOUND 2860025284731311629, t = (nil)
NOT FOUND 376156954915488973, t = (nil)
NOT FOUND 8747263934517657980, t = (nil)
NOT FOUND 2770120786297168926, t = (nil)
NOT FOUND 8213812926823341230, t = (nil)
NOT FOUND 4938395926926378299, t = (nil)
NOT FOUND 6926105664114049635, t = (nil)
NOT FOUND 2695871358933492122, t = (nil)
NOT FOUND 25946457517230074, t = (nil)
NOT FOUND 1930218698131761966, t = (nil)
NOT FOUND 8909058757245982043, t = (nil)
NOT FOUND 3389925568826384658, t = (nil)
NOT FOUND 4486993289635297412, t = (nil)
NOT FOUND 8021983879903010389, t = (nil)
NOT FOUND 4029760524996585539, t = (nil)
NOT FOUND 1508184499051079486, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 2162108239885148930, t = (nil)
NOT FOUND 5171124278871427274, t = (nil)
NOT FOUND 7447935580620144187, t = (nil)
NOT FOUND 8903993328933349147, t = (nil)
NOT FOUND 2698508876035540601, t = (nil)
NOT FOUND 3893782517065248486, t = (nil)
NOT FOUND 2280733335801137508, t = (nil)
NOT FOUND 1539823367019215822, t = (nil)
NOT FOUND 2271945873669051787, t = (nil)
NOT FOUND 7320057726626774071, t = (nil)
NOT FOUND 1624518709927584880, t = (nil)
NOT FOUND 7825196543782507565, t = (nil)
NOT FOUND 3007998007212841984, t = (nil)
NOT FOUND 4861941711916568358, t = (nil)
NOT FOUND 1304491203630468329, t = (nil)
NOT FOUND 1519282077018186414, t = (nil)
NOT FOUND 447625287741162529, t = (nil)
NOT FOUND 1682731967668845032, t = (nil)
NOT FOUND 1419789093277862503, t = (nil)
NOT FOUND 2460952649248221543, t = (nil)
NOT FOUND 1161110572190183989, t = (nil)
NOT FOUND 2594485027813851427, t = (nil)
NOT FOUND 4226948765103976261, t = (nil)
NOT FOUND 1434535525620793514, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 2508761260858007482, t = (nil)
NOT FOUND 7665947083207635250, t = (nil)
NOT FOUND 4683316078787631660, t = (nil)
NOT FOUND 4974779494754227020, t = (nil)
NOT FOUND 5326783552484601980, t = (nil)
NOT FOUND 3898498378676428762, t = (nil)
NOT FOUND 8110755395646251580, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
NOT FOUND 9082000756176772950, t = (nil)
NOT FOUND 581974393931925181, t = (nil)
NOT FOUND 8316029021331349336, t = (nil)
NOT FOUND 4219680403934804570, t = (nil)
NOT FOUND 812389546721938590, t = (nil)
