Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 1913842611312339781, t = (nil)
NOT FOUND 3095739862668099990, t = (nil)
NOT FOUND 5600597605838429398, t = (nil)
NOT FOUND 6631633200225156288, t = (nil)
NOT FOUND 8402027370940751983, t = (nil)
NOT FOUND 2165731385931172410, t = (nil)
NOT FOUND 5428895500274292065, t = (nil)
NOT FOUND 7436873678676158635, t = (nil)
NOT FOUND 6266045514834130974, t = (nil)
NOT FOUND 5887773458893619659, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 6484656485161329189, t = (nil)
NOT FOUND 8431441105856335821, t = (nil)
NOT FOUND 8954246211400166318, t = (nil)
NOT FOUND 2525039806490650495, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 3922512670051609313, t = (nil)
NOT FOUND 7714172710630920005, t = (nil)
NOT FOUND 8940476645085425177, t = (nil)
NOT FOUND 1282979533188459935, t = (nil)
NOT FOUND 5788468555096509510, t = (nil)
NOT FOUND 4512083677558555191, t = (nil)
NOT FOUND 6718861148946613925, t = (nil)
NOT FOUND 7028680909311112571, t = (nil)
NOT FOUND 8682468495493436486, t = (nil)
NOT FOUND 3468575450782232602, t = (nil)
NOT FOUND 2841325425418679594, t = (nil)
NOT FOUND 8195339556258998217, t = (nil)
NOT FOUND 8927572152383168136, t = (nil)
NOT FOUND 7814553519856679538, t = (nil)
NOT FOUND 8140776876356644933, t = (nil)
NOT FOUND 8688888856588432905, t = (nil)
NOT FOUND 3234745148811323122, t = (nil)
NOT FOUND 2634351269652735083, t = (nil)
NOT FOUND 685092271281520376, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 7637231105021049662, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 6748466323514539439, t = (nil)
NOT FOUND 8238606559076432331, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 3389416990726101840, t = (nil)
NOT FOUND 5044011051788501522, t = (nil)
NOT FOUND 1745833029770073146, t = (nil)
NOT FOUND 2794919685666369805, t = (nil)
NOT FOUND 5660603263167591187, t = (nil)
NOT FOUND 3791019376208166641, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 1280267434144954803, t = (nil)
NOT FOUND 740204660965163320, t = (nil)
NOT FOUND 6139512310666217279, t = (nil)
NOT FOUND 1845021496706616508, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 478239474011434385, t = (nil)
NOT FOUND 4677922448531603996, t = (nil)
NOT FOUND 9166766537950943047, t = (nil)
NOT FOUND 6946788832355588864, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 7430626398789708251, t = (nil)
NOT FOUND 4318509616873464625, t = (nil)
NOT FOUND 1685816879069304149, t = (nil)
NOT FOUND 4647975661110692847, t = (nil)
NOT FOUND 7436928908982035177, t = (nil)
NOT FOUND 3400252352691828788, t = (nil)
NOT FOUND 3098784140349701595, t = (nil)
NOT FOUND 5615111297136509149, t = (nil)
NOT FOUND 7244769501677166643, t = (nil)
NOT FOUND 6276046321251201762, t = (nil)
NOT FOUND 458459829269845541, t = (nil)
NOT FOUND 2626959453615159436, t = (nil)
NOT FOUND 9121892909547688475, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4592746010760656844, t = (nil)
NOT FOUND 2247869008678371884, t = (nil)
NOT FOUND 9020582027195440820, t = (nil)
NOT FOUND 5486399641421985660, t = (nil)
NOT FOUND 1492647875345096773, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 5055273062901674201, t = (nil)
NOT FOUND 749479668151230647, t = (nil)
NOT FOUND 814454385486429419, t = (nil)
NOT FOUND 3720425339914363911, t = (nil)
NOT FOUND 6681289726290368608, t = (nil)
NOT FOUND 4134800123596804208, t = (nil)
NOT FOUND 1176439620354192451, t = (nil)
NOT FOUND 2270365070389400944, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 5799047282571452356, t = (nil)
NOT FOUND 2088463537273396039, t = (nil)
NOT FOUND 7588854718762182756, t = (nil)
NOT FOUND 5677955329720354271, t = (nil)
NOT FOUND 7300867750343259312, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 2824320340794676080, t = (nil)
NOT FOUND 3762008387052495453, t = (nil)
NOT FOUND 3959229470669034973, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 1178051062367030812, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 1753773700851237408, t = (nil)
NOT FOUND 6654565695278365118, t = (nil)
NOT FOUND 2080416547851839217, t = (nil)
NOT FOUND 6551100867934707673, t = (nil)
NOT FOUND 4123337493352823197, t = (nil)
NOT FOUND 3689053420958902311, t = (nil)
NOT FOUND 4754042843133515469, t = (nil)
NOT FOUND 3412324427125635667, t = (nil)
NOT FOUND 3317367828113375360, t = (nil)
NOT FOUND 8975212008373284232, t = (nil)
NOT FOUND 8408710834072551493, t = (nil)
NOT FOUND 5234042902113224243, t = (nil)
NOT FOUND 7217012836889210825, t = (nil)
NOT FOUND 9106680962799648843, t = (nil)
NOT FOUND 6594852234107121155, t = (nil)
NOT FOUND 1225950714998150750, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2406754073107796522, t = (nil)
NOT FOUND 4590296164836781421, t = (nil)
NOT FOUND 4735319036783494153, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 2244513369129444500, t = (nil)
NOT FOUND 3276738287796259878, t = (nil)
NOT FOUND 1426915811805494463, t = (nil)
NOT FOUND 7488297696130081689, t = (nil)
NOT FOUND 3013514732826249887, t = (nil)
NOT FOUND 3070719917992656806, t = (nil)
NOT FOUND 8664641055344811875, t = (nil)
NOT FOUND 6435902085148252604, t = (nil)
NOT FOUND 9175287464936524283, t = (nil)
NOT FOUND 5703691456144905933, t = (nil)
NOT FOUND 5453381886474793093, t = (nil)
NOT FOUND 2661348982736573009, t = (nil)
NOT FOUND 3276738287796259878, t = (nil)
NOT FOUND 2658065803981162949, t = (nil)
NOT FOUND 4338539784156483625, t = (nil)
NOT FOUND 2265164755805322721, t = (nil)
NOT FOUND 7256260184109598601, t = (nil)
NOT FOUND 7742223226783086623, t = (nil)
NOT FOUND 925475466440315924, t = (nil)
NOT FOUND 3308601031215288634, t = (nil)
NOT FOUND 6715247730473067938, t = (nil)
NOT FOUND 8763522102305931376, t = (nil)
NOT FOUND 4447750823525117259, t = (nil)
NOT FOUND 1847047423193897228, t = (nil)
NOT FOUND 4758523129125042459, t = (nil)
NOT FOUND 709469420100527514, t = (nil)
NOT FOUND 1266821051659179033, t = (nil)
NOT FOUND 1154993095951200137, t = (nil)
NOT FOUND 3523190944999777309, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 4526649914031920150, t = (nil)
NOT FOUND 3869950906226625444, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 2041116066406761341, t = (nil)
NOT FOUND 5283681798912838103, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 8003660552680621641, t = (nil)
NOT FOUND 1263367996444722721, t = (nil)
NOT FOUND 4953909659513468660, t = (nil)
NOT FOUND 8218489766868066165, t = (nil)
NOT FOUND 5634079669828022965, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 8402318469850793680, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 396953203087806075, t = (nil)
NOT FOUND 1745824162665565891, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 4485217973616654629, t = (nil)
NOT FOUND 1359619080910968118, t = (nil)
NOT FOUND 3831975223999909823, t = (nil)
NOT FOUND 2278141800510896803, t = (nil)
NOT FOUND 3725969320621440226, t = (nil)
NOT FOUND 2288509857287812388, t = (nil)
NOT FOUND 962310293140687906, t = (nil)
NOT FOUND 7923556012706025347, t = (nil)
NOT FOUND 4291110095896806305, t = (nil)
NOT FOUND 8609256849998802189, t = (nil)
NOT FOUND 4824284321842271102, t = (nil)
NOT FOUND 3520678686486232958, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 8366459130652791143, t = (nil)
NOT FOUND 5418432003537082539, t = (nil)
NOT FOUND 8052964498619862741, t = (nil)
NOT FOUND 8282169021740453351, t = (nil)
NOT FOUND 5359167888775026109, t = (nil)
NOT FOUND 8349814186401389821, t = (nil)
NOT FOUND 2868719937086147061, t = (nil)
NOT FOUND 8872701377681733907, t = (nil)
NOT FOUND 1102506384933244250, t = (nil)
NOT FOUND 1782231141647018427, t = (nil)
NOT FOUND 33431801729062054, t = (nil)
NOT FOUND 1431081638542535568, t = (nil)
NOT FOUND 439918465023998548, t = (nil)
NOT FOUND 4956939122740639579, t = (nil)
NOT FOUND 2446101526769696898, t = (nil)
NOT FOUND 2534245545291359565, t = (nil)
NOT FOUND 7142886806381305679, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 648568779012398823, t = (nil)
NOT FOUND 1406537551654728291, t = (nil)
NOT FOUND 466637899576387542, t = (nil)
NOT FOUND 712979529276185985, t = (nil)
NOT FOUND 4970733869980181174, t = (nil)
NOT FOUND 3265530560072421120, t = (nil)
NOT FOUND 9193939824028410460, t = (nil)
NOT FOUND 3417438120486124348, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 5031976630808856037, t = (nil)
NOT FOUND 6579311633370503637, t = (nil)
NOT FOUND 7162238401550908131, t = (nil)
NOT FOUND 4084402032335707622, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2034345958158829855, t = (nil)
NOT FOUND 3865465656970477220, t = (nil)
NOT FOUND 870174090463212139, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 4990877743611578655, t = (nil)
NOT FOUND 5248766143443595168, t = (nil)
NOT FOUND 5952969353451015629, t = (nil)
NOT FOUND 5348591531741466829, t = (nil)
NOT FOUND 755164341790193725, t = (nil)
NOT FOUND 1276905242995240783, t = (nil)
NOT FOUND 1913984932743747138, t = (nil)
NOT FOUND 3819420473564916495, t = (nil)
NOT FOUND 6011776272647777346, t = (nil)
NOT FOUND 7863014375813670987, t = (nil)
NOT FOUND 5712354775553449231, t = (nil)
NOT FOUND 3033791742936786924, t = (nil)
NOT FOUND 6230400660571034933, t = (nil)
NOT FOUND 3142168322608609968, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 794917187410688541, t = (nil)
NOT FOUND 8631905720064067069, t = (nil)
NOT FOUND 4670169799592915140, t = (nil)
NOT FOUND 2061374599929971923, t = (nil)
NOT FOUND 5965694303205484079, t = (nil)
NOT FOUND 8039518363280896105, t = (nil)
NOT FOUND 3345020753007397078, t = (nil)
NOT FOUND 3229392492530207174, t = (nil)
NOT FOUND 6784207638396612117, t = (nil)
NOT FOUND 4860586244345164770, t = (nil)
NOT FOUND 6918772882208661099, t = (nil)
NOT FOUND 1655606368453847375, t = (nil)
NOT FOUND 4185983874853808673, t = (nil)
NOT FOUND 1466474368113995678, t = (nil)
NOT FOUND 8220461500971349483, t = (nil)
NOT FOUND 6781918999427395297, t = (nil)
NOT FOUND 8939560324976495561, t = (nil)
NOT FOUND 8469665995538856126, t = (nil)
NOT FOUND 7916927486047629997, t = (nil)
NOT FOUND 702483393368420622, t = (nil)
NOT FOUND 8027210829349531372, t = (nil)
NOT FOUND 8205498714830249826, t = (nil)
NOT FOUND 2284911748574637892, t = (nil)
NOT FOUND 8550693940916149791, t = (nil)
NOT FOUND 6598659716273544512, t = (nil)
NOT FOUND 3916043031681327812, t = (nil)
NOT FOUND 5675792592741537439, t = (nil)
NOT FOUND 6536051832723626636, t = (nil)
NOT FOUND 5975660996538828530, t = (nil)
NOT FOUND 5381580297099429054, t = (nil)
NOT FOUND 3965799556503531185, t = (nil)
NOT FOUND 6508143539076052454, t = (nil)
NOT FOUND 7834099039346928668, t = (nil)
NOT FOUND 2530450904102281191, t = (nil)
NOT FOUND 3566998068043476584, t = (nil)
NOT FOUND 7712899956856607919, t = (nil)
NOT FOUND 946218261025362608, t = (nil)
NOT FOUND 9222058093280104957, t = (nil)
NOT FOUND 3595290500419775288, t = (nil)
NOT FOUND 5602340927100734741, t = (nil)
NOT FOUND 7336483240165692030, t = (nil)
NOT FOUND 560659654917418665, t = (nil)
NOT FOUND 4751777936912903423, t = (nil)
NOT FOUND 6930283859738647915, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 2755413098757392981, t = (nil)
NOT FOUND 8395328420712390752, t = (nil)
NOT FOUND 434401738397359425, t = (nil)
NOT FOUND 7258277760069537726, t = (nil)
NOT FOUND 4735319036783494153, t = (nil)
NOT FOUND 5701264185385287183, t = (nil)
NOT FOUND 5592355762446242395, t = (nil)
NOT FOUND 1981596002986483448, t = (nil)
NOT FOUND 4561825691235016438, t = (nil)
NOT FOUND 9048638201959645854, t = (nil)
NOT FOUND 5202942530647215900, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 9126566203905997054, t = (nil)
NOT FOUND 7057359368483676155, t = (nil)
NOT FOUND 5636834066349720436, t = (nil)
NOT FOUND 2144548230101239853, t = (nil)
NOT FOUND 3599128700232419270, t = (nil)
NOT FOUND 955804843721973660, t = (nil)
NOT FOUND 7685313074707928601, t = (nil)
NOT FOUND 2370488551126528375, t = (nil)
NOT FOUND 473025946295998155, t = (nil)
NOT FOUND 5287172580598564271, t = (nil)
NOT FOUND 4485519666553881298, t = (nil)
NOT FOUND 430887973873921892, t = (nil)
NOT FOUND 2958926945819591018, t = (nil)
NOT FOUND 5326330401954382210, t = (nil)
NOT FOUND 4769060891094379033, t = (nil)
NOT FOUND 1763115469769096515, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 3684948708252276785, t = (nil)
NOT FOUND 7900376635300987788, t = (nil)
NOT FOUND 3634585951949479349, t = (nil)
NOT FOUND 3246123292123645459, t = (nil)
NOT FOUND 6724715749562019026, t = (nil)
NOT FOUND 3637696149560428673, t = (nil)
NOT FOUND 926544165531651255, t = (nil)
NOT FOUND 665056362477355423, t = (nil)
NOT FOUND 3931160209423653127, t = (nil)
NOT FOUND 404142779333703472, t = (nil)
NOT FOUND 7916995511743296349, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 3412324427125635667, t = (nil)
NOT FOUND 4884546959317080222, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 6413265848816292342, t = (nil)
NOT FOUND 9019516274200573388, t = (nil)
NOT FOUND 3921700300409133749, t = (nil)
NOT FOUND 1681644021723052862, t = (nil)
NOT FOUND 9148094981173740165, t = (nil)
NOT FOUND 9032872223882088906, t = (nil)
NOT FOUND 9182856743804335367, t = (nil)
NOT FOUND 7776773465781174473, t = (nil)
NOT FOUND 6546082173375691215, t = (nil)
NOT FOUND 7803654204277338018, t = (nil)
NOT FOUND 5303759551645985923, t = (nil)
NOT FOUND 6962217214933080278, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 7424741134414260632, t = (nil)
NOT FOUND 3661856710495803302, t = (nil)
NOT FOUND 5388474669070280017, t = (nil)
NOT FOUND 6947845299155216524, t = (nil)
NOT FOUND 311709747716755874, t = (nil)
NOT FOUND 1665289540905142274, t = (nil)
NOT FOUND 247877822802307530, t = (nil)
NOT FOUND 4996572641018152093, t = (nil)
NOT FOUND 5122707848620405868, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 3581667602232200644, t = (nil)
NOT FOUND 1134711617424968225, t = (nil)
NOT FOUND 8863398156261631928, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 3708976827093207667, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 3373067291287288864, t = (nil)
NOT FOUND 1847047423193897228, t = (nil)
NOT FOUND 3118329186061702823, t = (nil)
NOT FOUND 6832954383025855217, t = (nil)
NOT FOUND 4051959605166134999, t = (nil)
NOT FOUND 4887338788350558080, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 1724975916822531082, t = (nil)
NOT FOUND 2801228613862297549, t = (nil)
NOT FOUND 2563444802431340334, t = (nil)
NOT FOUND 4758419257783515456, t = (nil)
NOT FOUND 7772588254634265039, t = (nil)
NOT FOUND 6827250768669509898, t = (nil)
NOT FOUND 6163848349838526088, t = (nil)
NOT FOUND 1015755238436374867, t = (nil)
NOT FOUND 6598243854285604265, t = (nil)
NOT FOUND 1360897193315796102, t = (nil)
NOT FOUND 5238481256339778043, t = (nil)
NOT FOUND 3875548274035470186, t = (nil)
NOT FOUND 8432473409394139849, t = (nil)
NOT FOUND 2155106134946630722, t = (nil)
NOT FOUND 1153490953641558529, t = (nil)
NOT FOUND 6171615122893938960, t = (nil)
NOT FOUND 1158529770217844767, t = (nil)
NOT FOUND 2717695664220875541, t = (nil)
NOT FOUND 4002978564018926922, t = (nil)
NOT FOUND 2278141800510896803, t = (nil)
NOT FOUND 4165859859194362124, t = (nil)
NOT FOUND 4618069237427092968, t = (nil)
NOT FOUND 4238410133907862335, t = (nil)
NOT FOUND 8329237956265155943, t = (nil)
NOT FOUND 5351790514067161881, t = (nil)
NOT FOUND 8573359487507873601, t = (nil)
NOT FOUND 5144457281806844129, t = (nil)
NOT FOUND 2195985007979860152, t = (nil)
NOT FOUND 5854807458593811927, t = (nil)
NOT FOUND 1165137506727163373, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 2280841430097052534, t = (nil)
NOT FOUND 3055855298362835795, t = (nil)
NOT FOUND 4229219326185267935, t = (nil)
NOT FOUND 4490462778618847820, t = (nil)
NOT FOUND 8881871725103392667, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4128595115908585789, t = (nil)
NOT FOUND 5449594865745667071, t = (nil)
NOT FOUND 3273251581142607000, t = (nil)
NOT FOUND 7161951424224124953, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 7143937968519423274, t = (nil)
NOT FOUND 481826274178773623, t = (nil)
NOT FOUND 1681644021723052862, t = (nil)
NOT FOUND 4661231754992395639, t = (nil)
NOT FOUND 3595290500419775288, t = (nil)
NOT FOUND 3359133686182123345, t = (nil)
NOT FOUND 8325042870840594575, t = (nil)
NOT FOUND 6683160104476240573, t = (nil)
NOT FOUND 2916148642863196740, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 8698900932533643869, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 3370631331345433751, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 7731187845475935940, t = (nil)
NOT FOUND 5407148386929013873, t = (nil)
NOT FOUND 1676431629557656220, t = (nil)
NOT FOUND 6585116154265170451, t = (nil)
NOT FOUND 2417852591547694384, t = (nil)
NOT FOUND 9182856743804335367, t = (nil)
NOT FOUND 918814108190324608, t = (nil)
NOT FOUND 3460735891505428478, t = (nil)
NOT FOUND 1677222327095694648, t = (nil)
NOT FOUND 5287548298733768929, t = (nil)
NOT FOUND 788656801025916857, t = (nil)
NOT FOUND 346481879512182989, t = (nil)
NOT FOUND 3703049197950679311, t = (nil)
NOT FOUND 42315016233654737, t = (nil)
NOT FOUND 1651347956421401834, t = (nil)
NOT FOUND 3412662765792689335, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 3597249591021794071, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 3321256919576242501, t = (nil)
NOT FOUND 6802825321397703989, t = (nil)
NOT FOUND 8229632655271571171, t = (nil)
NOT FOUND 6751806189426144920, t = (nil)
NOT FOUND 5262475980656281410, t = (nil)
NOT FOUND 5799541861480296005, t = (nil)
NOT FOUND 8348239432929552444, t = (nil)
NOT FOUND 3992040957770811787, t = (nil)
NOT FOUND 822743632911583610, t = (nil)
NOT FOUND 8523878015535891871, t = (nil)
NOT FOUND 5028871225358195462, t = (nil)
NOT FOUND 1689767499523502521, t = (nil)
NOT FOUND 4581035633571331358, t = (nil)
NOT FOUND 2458410013481412593, t = (nil)
NOT FOUND 7354476600814315228, t = (nil)
NOT FOUND 1738026733810751206, t = (nil)
NOT FOUND 2202109697847890374, t = (nil)
NOT FOUND 6841738932341468184, t = (nil)
NOT FOUND 6963898855403383899, t = (nil)
NOT FOUND 8131385798568099198, t = (nil)
NOT FOUND 1732221038316618163, t = (nil)
NOT FOUND 9182856743804335367, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 4592149357325501856, t = (nil)
NOT FOUND 5400083920334025522, t = (nil)
NOT FOUND 670642376617305229, t = (nil)
NOT FOUND 607693137395138807, t = (nil)
NOT FOUND 1732477755085855034, t = (nil)
NOT FOUND 715142343521695945, t = (nil)
NOT FOUND 1851809520596544612, t = (nil)
NOT FOUND 2751425033483854194, t = (nil)
NOT FOUND 8404358964695111546, t = (nil)
NOT FOUND 1961616599192049314, t = (nil)
NOT FOUND 1661380200857651884, t = (nil)
NOT FOUND 6218919705672826848, t = (nil)
NOT FOUND 6956823643908874333, t = (nil)
NOT FOUND 5910933856059922097, t = (nil)
NOT FOUND 2799866924456734248, t = (nil)
NOT FOUND 3826424430300887420, t = (nil)
NOT FOUND 4824361527481808288, t = (nil)
NOT FOUND 2874612309125604048, t = (nil)
NOT FOUND 7236134482321484295, t = (nil)
NOT FOUND 5510776613579122759, t = (nil)
NOT FOUND 8935789576476586857, t = (nil)
NOT FOUND 6218919705672826848, t = (nil)
NOT FOUND 7384606919712441779, t = (nil)
NOT FOUND 8980035984338735454, t = (nil)
NOT FOUND 2210050609125496473, t = (nil)
NOT FOUND 4770523850845515564, t = (nil)
NOT FOUND 6415371901710925292, t = (nil)
NOT FOUND 6875553009773208186, t = (nil)
NOT FOUND 2282714348604424071, t = (nil)
NOT FOUND 1619364275116185222, t = (nil)
NOT FOUND 8689297487333285445, t = (nil)
NOT FOUND 5877726694085558867, t = (nil)
NOT FOUND 4178560949591660899, t = (nil)
NOT FOUND 8476069879898722430, t = (nil)
NOT FOUND 7614153698792283533, t = (nil)
NOT FOUND 2759499520385416929, t = (nil)
NOT FOUND 299268648904372022, t = (nil)
NOT FOUND 7731941751670760517, t = (nil)
