Turbo Boost disabled for all CPUs
2
../quartz/scripts/../build/src/lib/libnvmemul.so
../quartz/scripts/../nvmemul.ini

===== B-Tree App Output =====

NOT FOUND 6725802560547214944, t = (nil)
NOT FOUND 2916656286342039163, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 1366004381030717979, t = (nil)
NOT FOUND 1738290274157051836, t = (nil)
NOT FOUND 2857891165191983472, t = (nil)
NOT FOUND 1703095639407175950, t = (nil)
NOT FOUND 7821218934005764660, t = (nil)
NOT FOUND 4601797047399840670, t = (nil)
NOT FOUND 5799261545430573962, t = (nil)
NOT FOUND 3599495287427642638, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 3570084897688636789, t = (nil)
NOT FOUND 3689369419724736296, t = (nil)
NOT FOUND 9034327788039190393, t = (nil)
NOT FOUND 5584181691710350639, t = (nil)
NOT FOUND 6141619738679634698, t = (nil)
NOT FOUND 6282054865732628651, t = (nil)
NOT FOUND 2040255077804155261, t = (nil)
NOT FOUND 924128419545259926, t = (nil)
NOT FOUND 8576642909198761749, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 1615227558594473476, t = (nil)
NOT FOUND 500090731335994347, t = (nil)
NOT FOUND 7826196736536255566, t = (nil)
NOT FOUND 5879056294187025551, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 8043967414625248926, t = (nil)
NOT FOUND 2610500658305127058, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5514258013845460541, t = (nil)
NOT FOUND 8568610419375108009, t = (nil)
NOT FOUND 2092706274595334598, t = (nil)
NOT FOUND 5742868662160739763, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 3809508352935776514, t = (nil)
NOT FOUND 3640055891652764233, t = (nil)
NOT FOUND 5017525425240684151, t = (nil)
NOT FOUND 6742296348235652594, t = (nil)
NOT FOUND 5721219054058606329, t = (nil)
NOT FOUND 8637732810816509247, t = (nil)
NOT FOUND 3855685009817905140, t = (nil)
NOT FOUND 7614469416583486197, t = (nil)
NOT FOUND 5317121145368736312, t = (nil)
NOT FOUND 3023510069128282266, t = (nil)
NOT FOUND 2901854353499791426, t = (nil)
NOT FOUND 6228233997542313999, t = (nil)
NOT FOUND 6281377995594904734, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 9153130512114903594, t = (nil)
NOT FOUND 9048520943098522878, t = (nil)
NOT FOUND 5642136732476920509, t = (nil)
NOT FOUND 1983215887120534576, t = (nil)
NOT FOUND 8002874943791552869, t = (nil)
NOT FOUND 6115502477223219946, t = (nil)
NOT FOUND 3255406145973953348, t = (nil)
NOT FOUND 2192677334764007491, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 4711798016528472612, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 1244334092957898105, t = (nil)
NOT FOUND 5267794860196275234, t = (nil)
NOT FOUND 1023430014739172585, t = (nil)
NOT FOUND 4122540577519685040, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 2065886683334184795, t = (nil)
NOT FOUND 6222451251138494174, t = (nil)
NOT FOUND 296857382035401653, t = (nil)
NOT FOUND 5150340396806419664, t = (nil)
NOT FOUND 8844863971477713344, t = (nil)
NOT FOUND 1990989897565107362, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 7187366996790860954, t = (nil)
NOT FOUND 3599560717988185629, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 4890737522389632612, t = (nil)
NOT FOUND 1828250153984259078, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 4687737540263292179, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 4389284609988545388, t = (nil)
NOT FOUND 3475344448548190932, t = (nil)
NOT FOUND 989370782630017685, t = (nil)
NOT FOUND 2119058094850065841, t = (nil)
NOT FOUND 6950484841806868998, t = (nil)
NOT FOUND 934272047961586079, t = (nil)
NOT FOUND 3368173186975124757, t = (nil)
NOT FOUND 8391448940030997284, t = (nil)
NOT FOUND 8927347859187749707, t = (nil)
NOT FOUND 4302728301403387370, t = (nil)
NOT FOUND 5275513601161505679, t = (nil)
NOT FOUND 5057971147241739707, t = (nil)
NOT FOUND 4187080047577181589, t = (nil)
NOT FOUND 1564101019627990320, t = (nil)
NOT FOUND 1572362003396459489, t = (nil)
NOT FOUND 3020365057779708114, t = (nil)
NOT FOUND 8716898040974855743, t = (nil)
NOT FOUND 6475163166882965487, t = (nil)
NOT FOUND 23315702977586696, t = (nil)
NOT FOUND 1674527848598334970, t = (nil)
NOT FOUND 1444308023933435493, t = (nil)
NOT FOUND 6603157290469714231, t = (nil)
NOT FOUND 2458129035954620532, t = (nil)
NOT FOUND 2881821861993598801, t = (nil)
NOT FOUND 5303520716724704171, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 8653191391716034505, t = (nil)
NOT FOUND 2884202690090988115, t = (nil)
NOT FOUND 3401450663903235399, t = (nil)
NOT FOUND 6128105458365109201, t = (nil)
NOT FOUND 1030041192140921611, t = (nil)
NOT FOUND 3411041374169842211, t = (nil)
NOT FOUND 6279406168922772644, t = (nil)
NOT FOUND 2931570614172602879, t = (nil)
NOT FOUND 3642615950199943579, t = (nil)
NOT FOUND 2608383792674257453, t = (nil)
NOT FOUND 8071269926171318903, t = (nil)
NOT FOUND 4557913859823272668, t = (nil)
NOT FOUND 368007155801171270, t = (nil)
NOT FOUND 7513828004679799921, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 8123628210636545320, t = (nil)
NOT FOUND 285126232601491071, t = (nil)
NOT FOUND 7694488923042961395, t = (nil)
NOT FOUND 670727292914271947, t = (nil)
NOT FOUND 622913135192655314, t = (nil)
NOT FOUND 8446093338820283313, t = (nil)
NOT FOUND 1900435783456254386, t = (nil)
NOT FOUND 8801338155306602981, t = (nil)
NOT FOUND 3006084271754882805, t = (nil)
NOT FOUND 9153130512114903594, t = (nil)
NOT FOUND 1223988674673303426, t = (nil)
NOT FOUND 6382415576578101473, t = (nil)
NOT FOUND 156560003926208047, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 4862363254592066966, t = (nil)
NOT FOUND 5385453060470039494, t = (nil)
NOT FOUND 4863074401702423053, t = (nil)
NOT FOUND 6330981881683562433, t = (nil)
NOT FOUND 1669416149865075501, t = (nil)
NOT FOUND 4227060717195207689, t = (nil)
NOT FOUND 2844498581441725739, t = (nil)
NOT FOUND 5458759114485093899, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 5789402412744737524, t = (nil)
NOT FOUND 5960540920187035842, t = (nil)
NOT FOUND 7005883917217243379, t = (nil)
NOT FOUND 758152268114648437, t = (nil)
NOT FOUND 3599787648113712372, t = (nil)
NOT FOUND 5558015745568429226, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 7831103230633014983, t = (nil)
NOT FOUND 504953109102988119, t = (nil)
NOT FOUND 6235700327307081465, t = (nil)
NOT FOUND 3300521305298126927, t = (nil)
NOT FOUND 55884044055112139, t = (nil)
NOT FOUND 8355476542974779007, t = (nil)
NOT FOUND 2177470895287308042, t = (nil)
NOT FOUND 8125046399453999137, t = (nil)
NOT FOUND 5323167985141799519, t = (nil)
NOT FOUND 5098995810583114168, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5610925928031307898, t = (nil)
NOT FOUND 6840767128923475295, t = (nil)
NOT FOUND 2108100165445096474, t = (nil)
NOT FOUND 3493972703115008705, t = (nil)
NOT FOUND 6744190447923534018, t = (nil)
NOT FOUND 1693333486494225282, t = (nil)
NOT FOUND 421022553672920415, t = (nil)
NOT FOUND 2516919702432693809, t = (nil)
NOT FOUND 239342253011497323, t = (nil)
NOT FOUND 6878228948485007573, t = (nil)
NOT FOUND 451113249809919483, t = (nil)
NOT FOUND 6601485696348387759, t = (nil)
NOT FOUND 2880135338731856632, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 8902422969644271436, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 5264479558266421393, t = (nil)
NOT FOUND 5627793210413462749, t = (nil)
NOT FOUND 5115414099027974439, t = (nil)
NOT FOUND 2698433225583693879, t = (nil)
NOT FOUND 7486304849310700880, t = (nil)
NOT FOUND 185067486995066585, t = (nil)
NOT FOUND 5978970298418543692, t = (nil)
NOT FOUND 271100484338284683, t = (nil)
NOT FOUND 8864609710263007802, t = (nil)
NOT FOUND 5542903774150242391, t = (nil)
NOT FOUND 510400953311917520, t = (nil)
NOT FOUND 6742296348235652594, t = (nil)
NOT FOUND 6315239282450725260, t = (nil)
NOT FOUND 2733818079161914785, t = (nil)
NOT FOUND 862996766522804227, t = (nil)
NOT FOUND 3391327413369532483, t = (nil)
NOT FOUND 5129248446903522408, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 5253765817280408689, t = (nil)
NOT FOUND 6112969239002634131, t = (nil)
NOT FOUND 38087887174974789, t = (nil)
NOT FOUND 8768162755431945987, t = (nil)
NOT FOUND 6680794137051491886, t = (nil)
NOT FOUND 5975846352299066505, t = (nil)
NOT FOUND 5499329982631882631, t = (nil)
NOT FOUND 6023278910564042594, t = (nil)
NOT FOUND 993801759961843306, t = (nil)
NOT FOUND 404251515897201792, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 8736280671550584582, t = (nil)
NOT FOUND 3638828518046004077, t = (nil)
NOT FOUND 4755619378586774856, t = (nil)
NOT FOUND 7819932056833238110, t = (nil)
NOT FOUND 1749492032119109256, t = (nil)
NOT FOUND 5577817476878053663, t = (nil)
NOT FOUND 2370222119836679409, t = (nil)
NOT FOUND 7479412997267060469, t = (nil)
NOT FOUND 8710131442299023689, t = (nil)
NOT FOUND 4225002643897408802, t = (nil)
NOT FOUND 8426838529362507009, t = (nil)
NOT FOUND 6930937673850869495, t = (nil)
NOT FOUND 3337277902425873536, t = (nil)
NOT FOUND 2313650845769906324, t = (nil)
NOT FOUND 3844447246059577360, t = (nil)
NOT FOUND 8039209674582034722, t = (nil)
NOT FOUND 515695238075186753, t = (nil)
NOT FOUND 2882088745907280803, t = (nil)
NOT FOUND 4964898037545833783, t = (nil)
NOT FOUND 847868919548338943, t = (nil)
NOT FOUND 5885153645841294565, t = (nil)
NOT FOUND 2965741594456114884, t = (nil)
NOT FOUND 3338232719137615115, t = (nil)
NOT FOUND 4178325772671408922, t = (nil)
NOT FOUND 8622091914545818587, t = (nil)
NOT FOUND 6699370592095943462, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 90542450663902957, t = (nil)
NOT FOUND 1642642514886534219, t = (nil)
NOT FOUND 4495721321045084879, t = (nil)
NOT FOUND 4962879214684871707, t = (nil)
NOT FOUND 3242687841230760333, t = (nil)
NOT FOUND 1938284574507653397, t = (nil)
NOT FOUND 7144540049809632402, t = (nil)
NOT FOUND 8926853850751548240, t = (nil)
NOT FOUND 5304647600267969573, t = (nil)
NOT FOUND 8177149161930941307, t = (nil)
NOT FOUND 548094530640858200, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 6802429385726359269, t = (nil)
NOT FOUND 3942214680589690205, t = (nil)
NOT FOUND 6684574264650513551, t = (nil)
NOT FOUND 4664168915089229234, t = (nil)
NOT FOUND 3255040256192912351, t = (nil)
NOT FOUND 2540703166828124701, t = (nil)
NOT FOUND 210375563329467126, t = (nil)
NOT FOUND 6273933806912047924, t = (nil)
NOT FOUND 6548765466184826610, t = (nil)
NOT FOUND 4416784574427912069, t = (nil)
NOT FOUND 8731170900197282221, t = (nil)
NOT FOUND 7513545314608018034, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 3228378399005219315, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 4769792895055479154, t = (nil)
NOT FOUND 9201854666657332900, t = (nil)
NOT FOUND 6494369895962221560, t = (nil)
NOT FOUND 1263268394908497579, t = (nil)
NOT FOUND 47488049685291873, t = (nil)
NOT FOUND 7486302702712118667, t = (nil)
NOT FOUND 4243133107565065535, t = (nil)
NOT FOUND 5023142429955968343, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 3609285221828988459, t = (nil)
NOT FOUND 7968493455094195751, t = (nil)
NOT FOUND 6529328050385174386, t = (nil)
NOT FOUND 5583890263832061485, t = (nil)
NOT FOUND 2141588567138748495, t = (nil)
NOT FOUND 3770971249727671668, t = (nil)
NOT FOUND 4249863208771367552, t = (nil)
NOT FOUND 8584619330282877222, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 8598129610225415196, t = (nil)
NOT FOUND 3884004561786768153, t = (nil)
NOT FOUND 7417362010416434886, t = (nil)
NOT FOUND 4796071415203137701, t = (nil)
NOT FOUND 729927558042499799, t = (nil)
NOT FOUND 431322553272013842, t = (nil)
NOT FOUND 8338269438782968698, t = (nil)
NOT FOUND 8637141666552139795, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 4213628305173572009, t = (nil)
NOT FOUND 914128198219368358, t = (nil)
NOT FOUND 2978380099354142163, t = (nil)
NOT FOUND 8910158431454725399, t = (nil)
NOT FOUND 209237713944299502, t = (nil)
NOT FOUND 1076445377173902926, t = (nil)
NOT FOUND 2822501271879514125, t = (nil)
NOT FOUND 1794509511140942594, t = (nil)
NOT FOUND 7981788946707353131, t = (nil)
NOT FOUND 8252517793900803368, t = (nil)
NOT FOUND 1367224761320158004, t = (nil)
NOT FOUND 4866605571686911313, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 381795897384344151, t = (nil)
NOT FOUND 1329547258030871700, t = (nil)
NOT FOUND 5830046488603390502, t = (nil)
NOT FOUND 4032297292214922809, t = (nil)
NOT FOUND 2562669241194930242, t = (nil)
NOT FOUND 8887048829835744305, t = (nil)
NOT FOUND 1746472070260127620, t = (nil)
NOT FOUND 7095041500122700169, t = (nil)
NOT FOUND 87703554026252524, t = (nil)
NOT FOUND 1754340622746000667, t = (nil)
NOT FOUND 2616636921605951413, t = (nil)
NOT FOUND 5806029990932401841, t = (nil)
NOT FOUND 179196701317526101, t = (nil)
NOT FOUND 5226249166575376791, t = (nil)
NOT FOUND 6042420011017231892, t = (nil)
NOT FOUND 7074407538795546085, t = (nil)
NOT FOUND 2827141953609697340, t = (nil)
NOT FOUND 2160664104098644440, t = (nil)
NOT FOUND 5236973323412793339, t = (nil)
NOT FOUND 8392865440275468761, t = (nil)
NOT FOUND 7551389424764326121, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 3525286155124970766, t = (nil)
NOT FOUND 7338774839514889370, t = (nil)
NOT FOUND 6533299726597280603, t = (nil)
NOT FOUND 9153130512114903594, t = (nil)
NOT FOUND 7877012057096249068, t = (nil)
NOT FOUND 580320455745624612, t = (nil)
NOT FOUND 6170650849433814840, t = (nil)
NOT FOUND 8864609710263007802, t = (nil)
NOT FOUND 8427369461390852508, t = (nil)
NOT FOUND 3661002702491627243, t = (nil)
NOT FOUND 3498130409660862419, t = (nil)
NOT FOUND 8371517700971094757, t = (nil)
NOT FOUND 7082572668779167356, t = (nil)
NOT FOUND 5361259818271444595, t = (nil)
NOT FOUND 1587738260519144297, t = (nil)
NOT FOUND 6770767048086279893, t = (nil)
NOT FOUND 3925386306447054739, t = (nil)
NOT FOUND 7981788946707353131, t = (nil)
NOT FOUND 5885153645841294565, t = (nil)
NOT FOUND 1690419038075075000, t = (nil)
NOT FOUND 3710192283464223896, t = (nil)
NOT FOUND 7439373840474496400, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 4757079585044151386, t = (nil)
NOT FOUND 34275413857362463, t = (nil)
NOT FOUND 7905534585117985274, t = (nil)
NOT FOUND 7728458312493319881, t = (nil)
NOT FOUND 7905679020789489640, t = (nil)
NOT FOUND 3272928997526814110, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 5111709230007726326, t = (nil)
NOT FOUND 3062904554207095302, t = (nil)
NOT FOUND 984415500749908389, t = (nil)
NOT FOUND 8761781576936666077, t = (nil)
NOT FOUND 1987665554943845578, t = (nil)
NOT FOUND 5618139294376056040, t = (nil)
NOT FOUND 7721217897090547689, t = (nil)
NOT FOUND 1060279823836392286, t = (nil)
NOT FOUND 387006481658612324, t = (nil)
NOT FOUND 2719324607756434895, t = (nil)
NOT FOUND 254259914258906042, t = (nil)
NOT FOUND 6024164469252856227, t = (nil)
NOT FOUND 886521843518559601, t = (nil)
NOT FOUND 8370174672606936849, t = (nil)
NOT FOUND 470461141682700843, t = (nil)
NOT FOUND 3387745772547995938, t = (nil)
NOT FOUND 9209260287573091403, t = (nil)
NOT FOUND 368292158302613108, t = (nil)
NOT FOUND 7085521733588928234, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 1582381629946429795, t = (nil)
NOT FOUND 5394717237938532726, t = (nil)
NOT FOUND 38191510021437021, t = (nil)
NOT FOUND 6326518117467802372, t = (nil)
NOT FOUND 8350403431051693416, t = (nil)
NOT FOUND 6974365386798083260, t = (nil)
NOT FOUND 2407815684461049515, t = (nil)
NOT FOUND 4329306161192568367, t = (nil)
NOT FOUND 55188698558549603, t = (nil)
NOT FOUND 4344527934651794355, t = (nil)
NOT FOUND 3369725894923084063, t = (nil)
NOT FOUND 7882827933768192301, t = (nil)
NOT FOUND 7819932056833238110, t = (nil)
NOT FOUND 846534608640568526, t = (nil)
NOT FOUND 2119901448162082600, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 6601452465094669111, t = (nil)
NOT FOUND 5933222090782981942, t = (nil)
NOT FOUND 7078729258304945444, t = (nil)
NOT FOUND 7693779910091198603, t = (nil)
NOT FOUND 1104635615829783320, t = (nil)
NOT FOUND 1106256246924706347, t = (nil)
NOT FOUND 4626671793136819140, t = (nil)
NOT FOUND 2942718756425500511, t = (nil)
NOT FOUND 341971721258464396, t = (nil)
NOT FOUND 1952858908714109350, t = (nil)
NOT FOUND 8959149792307174944, t = (nil)
NOT FOUND 1261504235505548485, t = (nil)
NOT FOUND 750647935365458402, t = (nil)
NOT FOUND 8290883590510586820, t = (nil)
NOT FOUND 8726235513034095549, t = (nil)
NOT FOUND 8986991049942225274, t = (nil)
NOT FOUND 402708275773537832, t = (nil)
NOT FOUND 5634274460426374126, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 1911950583351060861, t = (nil)
NOT FOUND 7739981291180480698, t = (nil)
NOT FOUND 6393715792820122661, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 1809816190077690543, t = (nil)
NOT FOUND 1105414516758176838, t = (nil)
NOT FOUND 6098583049792901885, t = (nil)
NOT FOUND 224291436113715944, t = (nil)
NOT FOUND 365632942506165102, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 719076539778686672, t = (nil)
NOT FOUND 1689413781029899093, t = (nil)
NOT FOUND 3714929994683351374, t = (nil)
NOT FOUND 8516636538018949379, t = (nil)
NOT FOUND 2967468856388520347, t = (nil)
NOT FOUND 8657162480433858351, t = (nil)
NOT FOUND 8281074720321699356, t = (nil)
NOT FOUND 2407815684461049515, t = (nil)
NOT FOUND 9153130512114903594, t = (nil)
NOT FOUND 8145347851020743444, t = (nil)
NOT FOUND 1908186358604533361, t = (nil)
NOT FOUND 5806213619731708479, t = (nil)
NOT FOUND 6674259363970303801, t = (nil)
NOT FOUND 4775475653150523775, t = (nil)
NOT FOUND 7526417614107906645, t = (nil)
NOT FOUND 4637015084206317971, t = (nil)
NOT FOUND 9138119301795291724, t = (nil)
NOT FOUND 786485834321546898, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 6527674388372730756, t = (nil)
NOT FOUND 8471184867384805373, t = (nil)
NOT FOUND 4677119408230566606, t = (nil)
NOT FOUND 8170051513210163010, t = (nil)
NOT FOUND 4667172401055629465, t = (nil)
NOT FOUND 6860939369773491649, t = (nil)
NOT FOUND 4354061996568915569, t = (nil)
NOT FOUND 6392393942859184769, t = (nil)
NOT FOUND 516226874645286491, t = (nil)
NOT FOUND 6302516682239693558, t = (nil)
NOT FOUND 6438863026656215497, t = (nil)
NOT FOUND 3874290922628631983, t = (nil)
NOT FOUND 6912155102172229321, t = (nil)
NOT FOUND 564956314047337990, t = (nil)
NOT FOUND 816305889614061456, t = (nil)
NOT FOUND 7708190093316655917, t = (nil)
NOT FOUND 7181520024765417875, t = (nil)
NOT FOUND 8690030676348589705, t = (nil)
NOT FOUND 5965110857892885269, t = (nil)
NOT FOUND 6378950965753828495, t = (nil)
NOT FOUND 1541514293307209821, t = (nil)
NOT FOUND 3487166705235427268, t = (nil)
NOT FOUND 6172217851751892205, t = (nil)
NOT FOUND 7071305169354902339, t = (nil)
NOT FOUND 5707029973271221288, t = (nil)
NOT FOUND 442712540251781928, t = (nil)
NOT FOUND 8864609710263007802, t = (nil)
NOT FOUND 8834909305505971021, t = (nil)
NOT FOUND 9153130512114903594, t = (nil)
NOT FOUND 1153599319185356391, t = (nil)
NOT FOUND 1558580882273238960, t = (nil)
NOT FOUND 2150105770477388863, t = (nil)
NOT FOUND 806273867634103502, t = (nil)
NOT FOUND 3641449364732370025, t = (nil)
NOT FOUND 994524903217613753, t = (nil)
NOT FOUND 2561667168923725924, t = (nil)
NOT FOUND 2784640384743563296, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 341971721258464396, t = (nil)
NOT FOUND 7554520013410461411, t = (nil)
NOT FOUND 8372939120656690946, t = (nil)
NOT FOUND 6730642863803585589, t = (nil)
NOT FOUND 1784405110699994181, t = (nil)
NOT FOUND 5522272779310887414, t = (nil)
NOT FOUND 982812818789779750, t = (nil)
NOT FOUND 3228513997436785883, t = (nil)
NOT FOUND 8465439358923041574, t = (nil)
NOT FOUND 5037351479319024497, t = (nil)
NOT FOUND 82227047593665682, t = (nil)
NOT FOUND 4018493268130249216, t = (nil)
NOT FOUND 3494251956971095396, t = (nil)
NOT FOUND 3219705501713529720, t = (nil)
NOT FOUND 4479995510494591526, t = (nil)
NOT FOUND 8768162755431945987, t = (nil)
NOT FOUND 186540224582971006, t = (nil)
